"V1","girls","sons","woman","child","race","republican","circuit","circuit.1","age","religion","yearb","songerID","year","source1","source2","area","z","vote"
2255,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2001,NA,NA,"employment",1,1
3669,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2002,NA,NA,"employment",1,1
3670,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2002,NA,NA,"employment",1,1
3705,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2001,NA,NA,"employment",1,3
3717,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2000,NA,NA,"employment",1,1
3719,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2000,NA,NA,"employment",1,1
3721,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2000,NA,NA,"employment",1,3
3849,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2002,NA,NA,"employment",1,2
4224,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2002,NA,NA,"employment",1,3
4229,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2001,NA,NA,"employment",1,1
3672,3,0,0,3,NA,1,"8",NA,NA,NA,NA,845,2002,NA,NA,"employment",1,2
3707,3,0,0,3,NA,1,"8",NA,NA,NA,NA,845,2001,NA,NA,"employment",1,1
754,1,2,0,3,NA,1,"8",NA,NA,NA,NA,846,2002,NA,NA,"employment",1,2
759,1,2,0,3,NA,1,"8",NA,NA,NA,NA,846,2002,NA,NA,"employment",1,1
932,1,2,0,3,NA,1,"8",NA,NA,NA,NA,846,2002,NA,NA,"employment",1,3
3674,1,2,0,3,NA,1,"8",NA,NA,NA,NA,846,2002,NA,NA,"employment",1,2
3683,1,2,0,3,NA,1,"8",NA,NA,NA,NA,846,2002,NA,NA,"employment",1,2
3689,1,2,0,3,NA,1,"8",NA,NA,NA,NA,846,2002,NA,NA,"employment",1,1
990,1,2,0,3,3,0,"9",9,54,4,1925,901,2001,13,14,"employment",1,1
1331,1,2,0,3,3,0,"9",9,54,4,1925,901,2002,13,14,"employment",1,1
1332,1,2,0,3,3,0,"9",9,54,4,1925,901,2002,13,14,"employment",1,1
2780,1,2,0,3,3,0,"9",9,54,4,1925,901,2002,13,14,"employment",1,1
4056,1,2,0,3,3,0,"11",9,54,4,1925,901,2001,13,14,"employment",1,1
4189,1,2,0,3,3,0,"4",9,54,4,1925,901,2001,13,14,"employment",1,1
1025,1,2,0,3,1,1,"9",9,56,4,1928,904,1999,13,14,"employment",1,1
2471,1,2,0,3,1,1,"9",9,56,4,1928,904,1999,13,14,"employment",1,1
2503,1,2,0,3,1,1,"9",9,56,4,1928,904,1997,13,14,"employment",1,1
2781,1,2,0,3,1,1,"9",9,56,4,1928,904,2002,13,14,"employment",1,1
3150,1,2,0,3,1,1,"4",9,56,4,1928,904,2000,13,14,"employment",1,1
1027,1,1,0,2,1,1,"9",9,52,NA,1933,908,1998,13,14,"employment",1,1
1028,1,1,0,2,1,1,"9",9,52,NA,1933,908,1998,13,14,"employment",1,3
1029,1,1,0,2,1,1,"9",9,52,NA,1933,908,1998,13,14,"employment",1,3
1057,1,1,0,2,1,1,"9",9,52,NA,1933,908,1996,13,14,"employment",1,1
4267,1,1,0,2,1,1,"9",9,52,NA,1933,908,1998,13,14,"employment",1,3
1009,1,2,0,3,1,0,"9",9,49,NA,1931,909,1999,13,14,"employment",1,1
1031,1,2,0,3,1,0,"9",9,49,NA,1931,909,1998,13,14,"employment",1,2
1033,1,2,0,3,1,0,"9",9,49,NA,1931,909,1998,13,14,"employment",1,2
1335,1,2,0,3,1,0,"9",9,49,NA,1931,909,2001,13,14,"employment",1,1
1354,1,2,0,3,1,0,"9",9,49,NA,1931,909,2001,13,14,"pregnancy",1,3
2435,1,2,0,3,1,0,"9",9,49,NA,1931,909,2002,13,14,"employment",1,3
2505,1,2,0,3,1,0,"9",9,49,NA,1931,909,1997,13,14,"employment",1,3
4058,2,0,0,2,2,0,"11",9,49,8,1930,917,2001,13,14,"employment",1,3
4068,2,0,0,2,2,0,"11",9,49,8,1930,917,2000,13,14,"employment",1,1
4109,2,0,0,2,2,0,"11",9,49,8,1930,917,1997,13,14,"employment",1,1
1017,2,2,0,4,1,0,"9",9,59,4,1920,919,1999,13,14,"employment",1,3
1338,2,2,0,4,1,0,"9",9,59,4,1920,919,2001,13,14,"employment",1,1
2532,2,2,0,4,1,0,"9",9,59,4,1920,919,2002,13,14,"abortion",1,3
976,2,2,0,4,1,0,"9",9,56,8,1923,920,2002,13,14,"employment",1,3
978,2,2,0,4,1,0,"9",9,56,8,1923,920,2001,13,14,"employment",1,2
1006,2,2,0,4,1,0,"9",9,56,8,1923,920,2000,13,14,"employment",1,2
1053,2,2,0,4,1,0,"9",9,56,8,1923,920,1997,13,14,"employment",1,2
1059,2,2,0,4,1,0,"9",9,56,8,1923,920,1996,13,14,"employment",1,3
1347,2,2,0,4,1,0,"9",9,56,8,1923,920,2001,13,14,"employment",1,1
1348,2,2,0,4,1,0,"9",9,56,8,1923,920,2001,13,14,"employment",1,1
2489,2,2,0,4,1,0,"9",9,56,8,1923,920,1998,13,14,"employment",1,3
1026,2,3,0,5,1,1,"9",9,48,7,1923,923,1998,13,14,"employment",1,3
1325,2,3,0,5,1,1,"9",9,48,7,1923,923,2002,13,14,"employment",1,3
1334,2,3,0,5,1,1,"9",9,48,7,1923,923,2002,13,14,"employment",1,1
1337,2,3,0,5,1,1,"9",9,48,7,1923,923,2001,13,14,"employment",1,1
1339,2,3,0,5,1,1,"9",9,48,7,1923,923,2001,13,14,"employment",1,2
2500,2,3,0,5,1,1,"9",9,48,7,1923,923,1997,13,14,"employment",1,3
3972,2,3,0,5,1,1,"9",9,48,7,1923,923,1997,13,14,"employment",1,3
991,2,1,0,3,1,0,"9",9,46,4,1931,930,2001,13,14,"employment",1,1
1023,2,1,0,3,1,0,"9",9,46,4,1931,930,1999,13,14,"employment",1,1
1041,2,1,0,3,1,0,"9",9,46,4,1931,930,1997,13,14,"employment",1,3
1328,2,1,0,3,1,0,"9",9,46,4,1931,930,2002,13,14,"employment",1,2
1343,2,1,0,3,1,0,"9",9,46,4,1931,930,2001,13,14,"employment",1,1
2796,2,1,0,3,1,0,"9",9,46,4,1931,930,2001,13,14,"employment",1,1
2798,2,1,0,3,1,0,"9",9,46,4,1931,930,2001,13,14,"employment",1,2
981,0,3,0,3,1,1,"9",9,35,5,1950,936,2001,13,14,"employment",0,1
1345,0,3,0,3,1,1,"9",9,35,5,1950,936,2001,13,14,"employment",0,1
2449,0,3,0,3,1,1,"9",9,35,5,1950,936,2001,13,14,"employment",0,1
2457,0,3,0,3,1,1,"9",9,35,5,1950,936,2000,13,14,"employment",0,1
2464,0,3,0,3,1,1,"9",9,35,5,1950,936,2000,13,14,"employment",0,1
3977,0,3,0,3,1,1,"9",9,35,5,1950,936,1996,13,14,"employment",0,3
968,1,3,0,4,1,1,"9",9,58,4,1929,937,2002,13,14,"employment",1,1
1060,1,3,0,4,1,1,"9",9,58,4,1929,937,1996,13,14,"employment",1,3
2447,1,3,0,4,1,1,"9",9,58,4,1929,937,2001,13,14,"employment",1,1
1322,1,1,1,2,1,0,"9",9,51,16,1928,943,2002,13,14,"employment",1,1
2450,1,1,1,2,1,0,"9",9,51,16,1928,943,2001,13,14,"employment",1,3
2459,1,1,1,2,1,0,"9",9,51,16,1928,943,2000,13,14,"employment",1,3
973,2,1,0,3,1,1,"9",9,59,4,1926,944,2002,13,14,"employment",1,1
1346,2,1,0,3,1,1,"9",9,59,4,1926,944,2001,13,14,"employment",1,1
2329,2,1,0,3,1,1,"8",9,59,4,1926,944,1998,13,14,"employment",1,3
2793,2,1,0,3,1,1,"9",9,59,4,1926,944,2002,13,14,"employment",1,1
3053,2,1,0,3,1,1,"2",9,59,4,1926,944,1999,13,14,"employment",1,3
3091,2,1,0,3,1,1,"3",9,59,4,1926,944,2002,13,14,"employment",1,1
3126,2,1,0,3,1,1,"3",9,59,4,1926,944,2002,13,14,"employment",1,1
1040,3,2,0,5,1,0,"9",9,53,NA,1927,946,1997,13,14,"employment",1,3
2419,4,4,0,8,1,1,"9",9,49,4,1937,948,2002,13,14,"employment",1,1
2430,4,4,0,8,1,1,"9",9,49,4,1937,948,2002,13,14,"employment",1,1
2434,4,4,0,8,1,1,"9",9,49,4,1937,948,2002,13,14,"employment",1,1
2779,4,4,0,8,1,1,"9",9,49,4,1937,948,2002,13,14,"employment",1,2
2814,4,4,0,8,1,1,"9",9,49,4,1937,948,2001,13,14,"pregnancy",1,1
3922,4,4,0,8,1,1,"9",9,49,4,1937,948,2000,13,14,"employment",1,1
967,1,1,0,2,1,0,"9",9,56,5,1923,951,2002,13,14,"employment",1,3
970,1,1,0,2,1,0,"9",9,56,5,1923,951,2002,13,14,"employment",1,3
985,1,1,0,2,1,0,"9",9,56,5,1923,951,2001,13,14,"employment",1,2
2482,1,1,0,2,1,0,"9",9,56,5,1923,951,1999,13,14,"employment",1,3
3948,1,1,0,2,1,0,"9",9,56,5,1923,951,1998,13,14,"employment",1,3
987,1,2,0,3,1,0,"9",9,49,5,1931,952,2001,13,14,"employment",1,2
988,1,2,0,3,1,0,"9",9,49,5,1931,952,2001,13,14,"employment",1,2
1004,1,2,0,3,1,0,"9",9,49,5,1931,952,2000,13,14,"employment",1,2
1049,1,2,0,3,1,0,"9",9,49,5,1931,952,1997,13,14,"employment",1,3
1075,1,2,0,3,1,0,"9",9,49,5,1931,952,1998,13,14,"pregnancy",1,2
1333,1,2,0,3,1,0,"9",9,49,5,1931,952,2002,13,14,"employment",1,3
1342,1,2,0,3,1,0,"9",9,49,5,1931,952,2001,13,14,"employment",1,2
2465,1,2,0,3,1,0,"9",9,49,5,1931,952,2000,13,14,"employment",1,2
2473,1,2,0,3,1,0,"9",9,49,5,1931,952,1999,13,14,"employment",1,3
2490,1,2,0,3,1,0,"9",9,49,5,1931,952,1998,13,14,"employment",1,2
2492,1,2,0,3,1,0,"9",9,49,5,1931,952,1998,13,14,"employment",1,2
2518,1,2,0,3,1,0,"9",9,49,5,1931,952,1996,13,14,"employment",1,3
3941,1,2,0,3,1,0,"9",9,49,5,1931,952,1999,13,14,"employment",1,1
1012,2,0,1,2,1,0,"9",9,39,NA,1940,956,1999,13,14,"employment",1,1
1030,2,0,1,2,1,0,"9",9,39,NA,1940,956,1998,13,14,"employment",1,3
1321,2,0,1,2,1,0,"9",9,39,NA,1940,956,2002,13,14,"employment",1,1
2493,2,0,1,2,1,0,"9",9,39,NA,1940,956,1998,13,14,"employment",1,3
2513,2,0,1,2,1,0,"9",9,39,NA,1940,956,1997,13,14,"employment",1,3
2528,2,0,1,2,1,0,"9",9,39,NA,1940,956,1998,13,14,"Title IX",1,3
1046,2,2,0,4,1,1,"9",9,60,8,1919,957,1997,13,14,"employment",1,3
2808,2,2,0,4,1,1,"9",9,60,8,1919,957,1998,13,14,"employment",1,3
2426,2,0,0,2,1,1,"9",9,49,8,1939,963,2002,13,14,"employment",1,3
2516,2,0,0,2,1,1,"9",9,49,8,1939,963,1996,13,14,"employment",1,1
2810,2,0,0,2,1,1,"9",9,49,8,1939,963,1996,13,14,"employment",1,1
3962,2,0,0,2,1,1,"9",9,49,8,1939,963,1997,13,14,"employment",1,1
3992,2,0,0,2,1,1,"9",9,49,8,1939,963,1996,13,14,"abortion",1,3
4252,2,0,0,2,1,1,"9",9,49,8,1939,963,2002,13,14,"employment",1,1
1013,0,2,0,2,1,1,"9",9,57,8,1927,965,1999,13,14,"employment",0,3
1351,0,2,0,2,1,1,"9",9,57,8,1927,965,1996,13,14,"employment",0,1
2485,0,2,0,2,1,1,"9",9,57,8,1927,965,1998,13,14,"employment",0,3
2512,0,2,0,2,1,1,"9",9,57,8,1927,965,1997,13,14,"employment",0,2
1074,1,1,0,2,1,1,"9",9,56,2,1913,967,1996,13,14,"abortion",1,3
1327,1,2,0,3,1,1,"9",9,46,5,1945,971,2002,13,14,"employment",1,1
2461,1,2,0,3,1,1,"9",9,46,5,1945,971,2000,13,14,"employment",1,1
2797,1,2,0,3,1,1,"9",9,46,5,1945,971,2001,13,14,"employment",1,1
4262,1,2,0,3,1,1,"9",9,46,5,1945,971,2001,13,14,"employment",1,1
1324,0,2,0,2,1,0,"9",9,NA,24,1945,972,2002,13,14,"employment",0,1
2432,0,2,0,2,1,0,"9",9,NA,24,1945,972,2002,13,14,"employment",0,1
3908,0,2,0,2,1,0,"9",9,NA,24,1945,972,2001,13,14,"employment",0,1
3959,0,2,0,2,1,0,"9",9,NA,24,1945,972,1997,13,14,"employment",0,3
3993,0,2,0,2,1,0,"9",9,NA,24,1945,972,1998,13,14,"pregnancy",0,2
2484,1,2,0,3,4,0,"9",9,62,7,1934,974,1999,13,14,"employment",1,1
2486,1,2,0,3,4,0,"9",9,62,7,1934,974,1998,13,14,"employment",1,1
2487,1,2,0,3,4,0,"9",9,62,7,1934,974,1998,13,14,"employment",1,3
2488,1,2,0,3,4,0,"9",9,62,7,1934,974,1998,13,14,"employment",1,3
2787,1,2,0,3,4,0,"9",9,62,7,1934,974,2002,13,14,"employment",1,2
3891,1,2,0,3,4,0,"9",9,62,7,1934,974,2002,13,14,"employment",1,1
3958,1,2,0,3,4,0,"9",9,62,7,1934,974,1997,13,14,"employment",1,3
3978,1,2,0,3,4,0,"9",9,62,7,1934,974,1996,13,14,"employment",1,3
4273,1,2,0,3,4,0,"9",9,62,7,1934,974,2001,13,14,"pregnancy",1,1
3888,1,1,0,2,NA,0,"9",NA,NA,NA,NA,976,2002,NA,NA,"employment",1,3
3903,1,1,0,2,NA,0,"9",NA,NA,NA,NA,976,2001,NA,NA,"employment",1,2
3905,1,1,0,2,NA,0,"9",NA,NA,NA,NA,976,2001,NA,NA,"employment",1,2
4256,1,1,0,2,NA,0,"9",NA,NA,NA,NA,976,2001,NA,NA,"employment",1,1
4260,1,1,0,2,NA,0,"9",NA,NA,NA,NA,976,2001,NA,NA,"employment",1,2
2786,1,0,1,1,NA,0,"9",NA,NA,NA,NA,977,2002,NA,NA,"employment",1,1
2794,1,0,1,1,NA,0,"9",NA,NA,NA,NA,977,2001,NA,NA,"employment",1,1
2813,1,0,1,1,NA,0,"9",NA,NA,NA,NA,977,2001,NA,NA,"pregnancy",1,3
3927,1,0,1,1,NA,0,"9",NA,NA,NA,NA,977,1999,NA,NA,"employment",1,1
3945,1,0,1,1,NA,0,"9",NA,NA,NA,NA,977,1998,NA,NA,"employment",1,1
3946,1,0,1,1,NA,0,"9",NA,NA,NA,NA,977,1998,NA,NA,"employment",1,3
3947,1,0,1,1,NA,0,"9",NA,NA,NA,NA,977,1998,NA,NA,"employment",1,3
2782,1,1,0,2,NA,0,"9",NA,NA,NA,NA,979,2002,NA,NA,"employment",1,3
2800,1,1,0,2,NA,0,"9",NA,NA,NA,NA,979,2001,NA,NA,"employment",1,2
3894,1,1,0,2,NA,0,"9",NA,NA,NA,NA,979,2002,NA,NA,"employment",1,3
4253,1,1,0,2,NA,0,"9",NA,NA,NA,NA,979,2001,NA,NA,"employment",1,1
4265,1,1,0,2,NA,0,"9",NA,NA,NA,NA,979,2001,NA,NA,"employment",1,1
4272,1,1,0,2,NA,0,"9",NA,NA,NA,NA,979,2001,NA,NA,"pregnancy",1,3
2783,1,0,0,1,NA,0,"9",NA,NA,NA,NA,980,2002,NA,NA,"employment",1,1
2790,1,0,0,1,NA,0,"9",NA,NA,NA,NA,980,2002,NA,NA,"employment",1,1
2791,1,0,0,1,NA,0,"9",NA,NA,NA,NA,980,2002,NA,NA,"employment",1,3
3906,1,0,0,1,NA,0,"9",NA,NA,NA,NA,980,2001,NA,NA,"employment",1,1
3889,1,1,1,2,NA,0,"9",NA,NA,NA,NA,984,2002,NA,NA,"employment",1,1
3893,1,1,1,2,NA,0,"9",NA,NA,NA,NA,984,2002,NA,NA,"employment",1,1
4247,1,1,1,2,NA,0,"9",NA,NA,NA,NA,984,2002,NA,NA,"employment",1,2
1323,1,1,0,2,NA,0,"9",NA,NA,NA,NA,985,2002,NA,NA,"employment",1,3
2462,1,1,0,2,NA,0,"9",NA,NA,NA,NA,985,2000,NA,NA,"employment",1,3
2792,1,1,0,2,NA,0,"9",NA,NA,NA,NA,985,2002,NA,NA,"employment",1,3
2807,1,1,0,2,NA,0,"9",NA,NA,NA,NA,985,2001,NA,NA,"employment",1,1
4239,1,1,0,2,NA,0,"9",NA,NA,NA,NA,985,2002,NA,NA,"employment",1,1
4254,1,1,0,2,NA,0,"9",NA,NA,NA,NA,985,2001,NA,NA,"employment",1,2
2429,0,2,0,2,NA,0,"9",NA,NA,NA,NA,986,2002,NA,NA,"employment",0,3
2437,0,2,0,2,NA,0,"9",NA,NA,NA,NA,986,2001,NA,NA,"employment",0,2
2444,0,2,0,2,NA,0,"9",NA,NA,NA,NA,986,2001,NA,NA,"employment",0,2
2476,0,2,0,2,NA,0,"9",NA,NA,NA,NA,986,1999,NA,NA,"employment",0,3
3924,0,2,0,2,NA,0,"9",NA,NA,NA,NA,986,2000,NA,NA,"employment",0,3
3931,0,2,0,2,NA,0,"9",NA,NA,NA,NA,986,1999,NA,NA,"employment",0,3
3965,0,2,0,2,NA,0,"9",NA,NA,NA,NA,986,1997,NA,NA,"employment",0,3
3975,0,2,0,2,NA,0,"9",NA,NA,NA,NA,986,1996,NA,NA,"employment",0,1
4255,0,2,0,2,NA,0,"9",NA,NA,NA,NA,986,2001,NA,NA,"employment",0,1
4257,0,2,0,2,NA,0,"9",NA,NA,NA,NA,986,2001,NA,NA,"employment",0,2
1091,1,0,0,1,1,1,"10",10,53,NA,1932,1001,1999,13,14,"employment",1,1
1404,1,0,0,1,1,1,"10",10,53,NA,1932,1001,1999,13,14,"employment",1,1
1407,1,0,0,1,1,1,"10",10,53,NA,1932,1001,1999,13,14,"employment",1,1
1415,1,0,0,1,1,1,"10",10,53,NA,1932,1001,1999,13,14,"employment",1,1
1441,1,0,0,1,1,1,"10",10,53,NA,1932,1001,1997,13,14,"pregnancy",1,1
1459,1,0,0,1,1,1,"10",10,53,NA,1932,1001,1997,13,14,"pregnancy",1,1
2540,1,0,0,1,1,1,"10",10,53,NA,1932,1001,2001,13,14,"employment",1,1
2566,1,0,0,1,1,1,"10",10,53,NA,1932,1001,1998,13,14,"employment",1,2
2580,1,0,0,1,1,1,"10",10,53,NA,1932,1001,1999,13,14,"Title IX",1,2
2837,1,0,0,1,1,1,"10",10,53,NA,1932,1001,2001,13,14,"employment",1,1
2856,1,0,0,1,1,1,"10",10,53,NA,1932,1001,2000,13,14,"employment",1,1
4291,1,0,0,1,1,1,"10",10,53,NA,1932,1001,2002,13,14,"employment",1,1
4365,1,0,0,1,1,1,"10",10,53,NA,1932,1001,1997,13,14,"employment",1,1
285,0,2,0,2,1,1,"5",10,49,3,1936,1002,2002,13,14,"employment",0,1
1097,0,2,0,2,1,1,"10",10,49,3,1936,1002,1999,13,14,"employment",0,2
1120,0,2,0,2,1,1,"10",10,49,3,1936,1002,1996,13,14,"employment",0,2
1381,0,2,0,2,1,1,"10",10,49,3,1936,1002,2000,13,14,"employment",0,1
1395,0,2,0,2,1,1,"10",10,49,3,1936,1002,2000,13,14,"employment",0,1
1408,0,2,0,2,1,1,"10",10,49,3,1936,1002,1999,13,14,"employment",0,1
1410,0,2,0,2,1,1,"10",10,49,3,1936,1002,1999,13,14,"employment",0,1
1427,0,2,0,2,1,1,"10",10,49,3,1936,1002,1998,13,14,"employment",0,1
1431,0,2,0,2,1,1,"10",10,49,3,1936,1002,1998,13,14,"employment",0,1
1440,0,2,0,2,1,1,"10",10,49,3,1936,1002,1997,13,14,"employment",0,1
4279,0,2,0,2,1,1,"10",10,49,3,1936,1002,2002,13,14,"employment",0,1
4287,0,2,0,2,1,1,"10",10,49,3,1936,1002,2002,13,14,"employment",0,2
4288,0,2,0,2,1,1,"10",10,49,3,1936,1002,2002,13,14,"employment",0,1
4290,0,2,0,2,1,1,"10",10,49,3,1936,1002,2002,13,14,"employment",0,1
4306,0,2,0,2,1,1,"10",10,49,3,1936,1002,2000,13,14,"employment",0,1
2548,1,2,0,3,1,1,"10",10,49,4,1922,1003,1999,13,14,"employment",1,3
2549,1,2,0,3,1,1,"10",10,49,4,1922,1003,1999,13,14,"employment",1,2
2551,1,2,0,3,1,1,"10",10,49,4,1922,1003,1999,13,14,"pregnancy",1,1
2568,1,2,0,3,1,1,"10",10,49,4,1922,1003,1998,13,14,"employment",1,1
2570,1,2,0,3,1,1,"10",10,49,4,1922,1003,1997,13,14,"employment",1,3
2836,1,2,0,3,1,1,"10",10,49,4,1922,1003,2001,13,14,"employment",1,1
2866,1,2,0,3,1,1,"10",10,49,4,1922,1003,1999,13,14,"employment",1,1
2869,1,2,0,3,1,1,"10",10,49,4,1922,1003,1999,13,14,"employment",1,1
2880,1,2,0,3,1,1,"10",10,49,4,1922,1003,1999,13,14,"employment",1,3
2899,1,2,0,3,1,1,"10",10,49,4,1922,1003,1997,13,14,"employment",1,1
2903,1,2,0,3,1,1,"10",10,49,4,1922,1003,1997,13,14,"employment",1,1
2917,1,2,0,3,1,1,"10",10,49,4,1922,1003,1998,13,14,"pregnancy",1,1
1092,0,2,0,2,1,1,"10",10,54,7,1934,1006,1999,13,14,"pregnancy",0,1
1099,0,2,0,2,1,1,"10",10,54,7,1934,1006,1998,13,14,"employment",0,3
1111,0,2,0,2,1,1,"10",10,54,7,1934,1006,1997,13,14,"employment",0,3
1112,0,2,0,2,1,1,"10",10,54,7,1934,1006,1997,13,14,"employment",0,1
1115,0,2,0,2,1,1,"10",10,54,7,1934,1006,1997,13,14,"employment",0,1
1380,0,2,0,2,1,1,"10",10,54,7,1934,1006,2000,13,14,"employment",0,1
1387,0,2,0,2,1,1,"10",10,54,7,1934,1006,2000,13,14,"employment",0,2
1399,0,2,0,2,1,1,"10",10,54,7,1934,1006,2000,13,14,"employment",0,2
1400,0,2,0,2,1,1,"10",10,54,7,1934,1006,2000,13,14,"employment",0,1
1406,0,2,0,2,1,1,"10",10,54,7,1934,1006,1999,13,14,"employment",0,1
1412,0,2,0,2,1,1,"10",10,54,7,1934,1006,1999,13,14,"employment",0,1
1413,0,2,0,2,1,1,"10",10,54,7,1934,1006,1999,13,14,"employment",0,2
1417,0,2,0,2,1,1,"10",10,54,7,1934,1006,1999,13,14,"employment",0,1
1424,0,2,0,2,1,1,"10",10,54,7,1934,1006,1998,13,14,"employment",0,1
1428,0,2,0,2,1,1,"10",10,54,7,1934,1006,1998,13,14,"employment",0,1
1429,0,2,0,2,1,1,"10",10,54,7,1934,1006,1998,13,14,"employment",0,1
1442,0,2,0,2,1,1,"10",10,54,7,1934,1006,1997,13,14,"employment",0,1
1443,0,2,0,2,1,1,"10",10,54,7,1934,1006,1997,13,14,"employment",0,1
1444,0,2,0,2,1,1,"10",10,54,7,1934,1006,1997,13,14,"employment",0,1
1446,0,2,0,2,1,1,"10",10,54,7,1934,1006,1997,13,14,"employment",0,1
2575,0,2,0,2,1,1,"10",10,54,7,1934,1006,1997,13,14,"employment",0,2
2815,0,2,0,2,1,1,"10",10,54,7,1934,1006,2002,13,14,"employment",0,1
2818,0,2,0,2,1,1,"10",10,54,7,1934,1006,2002,13,14,"employment",0,1
2870,0,2,0,2,1,1,"10",10,54,7,1934,1006,1999,13,14,"employment",0,2
2882,0,2,0,2,1,1,"10",10,54,7,1934,1006,1999,13,14,"employment",0,1
2889,0,2,0,2,1,1,"10",10,54,7,1934,1006,1998,13,14,"employment",0,1
4008,0,2,0,2,1,1,"10",10,54,7,1934,1006,1999,13,14,"employment",0,2
4278,0,2,0,2,1,1,"10",10,54,7,1934,1006,2002,13,14,"employment",0,1
4280,0,2,0,2,1,1,"10",10,54,7,1934,1006,2002,13,14,"employment",0,1
4289,0,2,0,2,1,1,"10",10,54,7,1934,1006,2002,13,14,"employment",0,2
4326,0,2,0,2,1,1,"10",10,54,7,1934,1006,1999,13,14,"employment",0,1
1081,2,2,0,4,1,1,"10",10,48,7,1940,1009,2001,13,14,"employment",1,1
1104,2,2,0,4,1,1,"10",10,48,7,1940,1009,1998,13,14,"employment",1,2
1364,2,2,0,4,1,1,"10",10,48,7,1940,1009,2002,13,14,"employment",1,1
1366,2,2,0,4,1,1,"10",10,48,7,1940,1009,2002,13,14,"employment",1,1
1374,2,2,0,4,1,1,"10",10,48,7,1940,1009,2002,13,14,"employment",1,1
1375,2,2,0,4,1,1,"10",10,48,7,1940,1009,2001,13,14,"employment",1,1
1377,2,2,0,4,1,1,"10",10,48,7,1940,1009,2001,13,14,"employment",1,1
1390,2,2,0,4,1,1,"10",10,48,7,1940,1009,2000,13,14,"employment",1,1
1401,2,2,0,4,1,1,"10",10,48,7,1940,1009,2000,13,14,"employment",1,1
1402,2,2,0,4,1,1,"10",10,48,7,1940,1009,2000,13,14,"employment",1,1
1403,2,2,0,4,1,1,"10",10,48,7,1940,1009,2000,13,14,"employment",1,2
1405,2,2,0,4,1,1,"10",10,48,7,1940,1009,1999,13,14,"employment",1,3
2574,2,2,0,4,1,1,"10",10,48,7,1940,1009,1997,13,14,"employment",1,1
2838,2,2,0,4,1,1,"10",10,48,7,1940,1009,2000,13,14,"employment",1,1
2841,2,2,0,4,1,1,"10",10,48,7,1940,1009,2000,13,14,"employment",1,1
2850,2,2,0,4,1,1,"10",10,48,7,1940,1009,2000,13,14,"employment",1,1
2886,2,2,0,4,1,1,"10",10,48,7,1940,1009,1998,13,14,"employment",1,1
2890,2,2,0,4,1,1,"10",10,48,7,1940,1009,1998,13,14,"employment",1,1
2896,2,2,0,4,1,1,"10",10,48,7,1940,1009,1998,13,14,"employment",1,1
2902,2,2,0,4,1,1,"10",10,48,7,1940,1009,1997,13,14,"employment",1,1
4010,2,2,0,4,1,1,"10",10,48,7,1940,1009,1999,13,14,"pregnancy",1,1
4030,2,2,0,4,1,1,"10",10,48,7,1940,1009,1997,13,14,"employment",1,1
4035,2,2,0,4,1,1,"10",10,48,7,1940,1009,1996,13,14,"employment",1,1
4036,2,2,0,4,1,1,"10",10,48,7,1940,1009,1996,13,14,"employment",1,1
4037,2,2,0,4,1,1,"10",10,48,7,1940,1009,1996,13,14,"employment",1,1
4281,2,2,0,4,1,1,"10",10,48,7,1940,1009,2002,13,14,"employment",1,1
4296,2,2,0,4,1,1,"10",10,48,7,1940,1009,2001,13,14,"employment",1,1
4360,2,2,0,4,1,1,"10",10,48,7,1940,1009,1997,13,14,"employment",1,1
2535,1,1,0,2,1,0,"10",10,45,10,1923,1012,2002,13,14,"employment",1,1
2563,1,1,0,2,1,0,"10",10,45,10,1923,1012,1998,13,14,"employment",1,2
2571,1,1,0,2,1,0,"10",10,45,10,1923,1012,1997,13,14,"employment",1,1
2587,1,1,0,2,1,0,"10",10,45,10,1923,1012,2000,13,14,"pregnancy",1,3
2819,1,1,0,2,1,0,"10",10,45,10,1923,1012,2002,13,14,"employment",1,1
2821,1,1,0,2,1,0,"10",10,45,10,1923,1012,2002,13,14,"employment",1,1
2823,1,1,0,2,1,0,"10",10,45,10,1923,1012,2002,13,14,"employment",1,1
2847,1,1,0,2,1,0,"10",10,45,10,1923,1012,2000,13,14,"employment",1,1
2849,1,1,0,2,1,0,"10",10,45,10,1923,1012,2000,13,14,"employment",1,1
2871,1,1,0,2,1,0,"10",10,45,10,1923,1012,1999,13,14,"employment",1,1
2872,1,1,0,2,1,0,"10",10,45,10,1923,1012,1999,13,14,"employment",1,2
2876,1,1,0,2,1,0,"10",10,45,10,1923,1012,1999,13,14,"employment",1,1
2901,1,1,0,2,1,0,"10",10,45,10,1923,1012,1997,13,14,"employment",1,1
2538,5,4,0,9,1,0,"10",10,49,17,1928,1018,2002,13,14,"employment",1,2
